arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_dengeli,3,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,3,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,3,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,3,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,3,T1,4,0,0.55,0.5666666666666667,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,3,T1,4,10,0.6666666666666666,0.6416666666666667,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,3,T1,4,20,0.6166666666666667,0.5833333333333334,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,3,T1,4,40,0.4583333333333333,0.5083333333333333,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,3,T1,6,0,0.30833333333333335,0.3,0.0001,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,3,T1,6,10,0.39166666666666666,0.3333333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,3,T1,6,20,0.31666666666666665,0.30833333333333335,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,3,T1,6,40,0.275,0.31666666666666665,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,3,T1,8,0,0.31666666666666665,0.25,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,8,10,0.3333333333333333,0.275,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,8,20,0.35833333333333334,0.2833333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,8,40,0.31666666666666665,0.25833333333333336,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,10,0,0.225,0.23333333333333334,1.0,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,diag,10,0,,,,,,,0.0,0.0024693538337927606,0.01783166904422254,1.0000784661775706,,
B_dengeli,3,T1,10,10,0.24166666666666667,0.23333333333333334,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,10,20,0.26666666666666666,0.25,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T1,10,40,0.175,0.24166666666666667,0.01,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,3,T3,9,0,0.0,0.28239845261121854,0.001,,,,,,,,7.0,0.0
B_dengeli,3,T3,10,0,0.0,0.28239845261121854,0.001,,,,,,,,8.0,0.0
B_dengeli,3,T3,9,0,0.0,0.28239845261121854,0.001,,,,,,,,9.0,0.0
B_dengeli,3,T3,10,0,0.0,0.28239845261121854,0.001,,,,,,,,10.0,0.0
B_dengeli,3,T3_x0,10,0,0.0,0.28239845261121854,0.001,,,,,,,,8.0,0.0
